Node 1,Node 2,Weight
613,2325,1
707,2325,-1
1001,2325,-1
1194,2325,1
1688,2325,1
1777,2325,1
1787,2325,1
775,2326,1
797,2326,1
825,2326,1
883,2326,1
1131,2326,1
1194,2326,1
1330,2326,1
1511,2326,1
1787,2326,1
1787,2327,1
120,2328,1
444,2328,1
1422,2328,1
1787,2328,1
1834,2328,1
2226,2328,1
2485,2328,1
120,2329,1
436,2329,1
707,2329,1
1148,2329,1
1777,2329,1
1787,2329,1
1834,2329,1
2133,2329,1
2226,2329,1
273,2330,1
568,2330,1
613,2330,1
1422,2330,1
1625,2330,-1
1688,2330,-1
1787,2330,1
2020,2330,1
273,2331,1
1422,2331,1
1787,2331,1
2020,2331,1
707,2332,1
826,2332,1
1077,2332,-1
1424,2332,1
1688,2333,1
2402,2333,1
273,2334,1
1330,2334,1
1625,2334,1
1688,2334,1
2020,2334,1
1330,2336,1
1424,2336,1
273,2337,1
826,2337,1
273,2338,1
1330,2338,1
1396,2338,1
1787,2338,1
2020,2338,1
1077,2339,1
1396,2339,1
1424,2340,1
273,2341,1
489,2341,1
826,2341,1
1330,2341,1
1424,2341,1
1787,2341,1
444,2342,1
707,2342,1
775,2342,1
826,2342,1
1222,2342,1
1403,2342,1
1422,2342,1
1787,2342,1
1923,2342,1
2020,2342,1
273,2343,1
1213,2343,1
1424,2343,1
2020,2343,1
474,2344,1
613,2344,1
1116,2344,1
1131,2344,1
1148,2344,1
1194,2344,-1
1403,2344,1
1422,2344,-1
1625,2344,1
1777,2344,1
1787,2344,1
1923,2344,1
1967,2344,1
2226,2344,1
1330,2345,1
444,2346,1
613,2346,1
1403,2346,1
1587,2346,1
1787,2346,1
273,2347,1
1330,2349,1
1422,2349,1
1194,2350,1
1625,2350,1
1688,2350,1
2020,2350,1
2485,2350,1
120,2351,1
613,2351,1
1194,2351,1
1330,2351,1
1403,2351,1
1625,2351,1
1688,2351,1
1787,2351,1
2020,2351,1
2226,2351,1
2485,2351,1
288,2352,1
1330,2353,1
273,2354,1
474,2354,1
613,2354,1
826,2354,1
1330,2354,1
1390,2354,1
1403,2354,1
1422,2354,1
1625,2354,1
1711,2354,1
1787,2354,1
1838,2354,1
559,2355,1
1625,2356,1
1688,2356,1
2020,2356,1
273,2357,1
1330,2357,1
1787,2357,1
613,2358,1
105,2359,1
436,2359,1
613,2359,1
707,2359,-1
1096,2359,1
1194,2359,1
1330,2359,1
1424,2359,1
1625,2359,1
1688,2359,1
1787,2359,1
2020,2359,1
2059,2359,1
24,2360,1
613,2360,1
1330,2360,1
1777,2360,1
2312,2360,1
613,2361,1
273,2362,1
613,2362,1
1330,2362,1
1422,2362,1
1424,2362,1
2020,2362,1
613,2363,1
1711,2363,1
1424,2364,1
1787,2364,1
826,2365,1
613,2366,1
667,2366,1
707,2366,1
826,2366,1
1403,2366,1
1424,2366,1
1711,2366,1
1751,2366,1
1787,2366,1
1792,2366,1
2020,2366,1
24,2367,1
273,2367,1
613,2367,1
1194,2367,1
1787,2367,1
2226,2367,1
613,2368,1
1422,2368,1
1424,2368,1
1688,2368,1
1787,2368,1
1946,2368,1
2020,2368,1
273,2369,1
1330,2369,1
347,2370,1
1256,2370,1
288,2371,1
707,2371,1
1383,2371,1
1587,2371,-1
2020,2371,1
1787,2372,1
273,2373,1
1330,2373,1
1787,2373,1
314,2374,1
1194,2374,1
1625,2374,1
1688,2374,1
2020,2374,1
2226,2374,1
1330,2376,1
1422,2376,1
1587,2376,1
1889,2376,1
474,2377,1
489,2377,1
613,2377,1
1077,2377,1
1148,2377,1
1403,2377,1
1787,2377,1
1996,2377,1
2020,2377,1
2402,2377,1
797,2378,1
1625,2378,1
1688,2378,1
2020,2378,1
2168,2378,1
797,2379,1
2020,2379,1
273,2380,1
613,2380,1
1711,2380,1
2020,2380,1
2129,2380,1
2168,2380,1
273,2381,1
613,2381,1
826,2382,1
288,2383,1
273,2384,1
436,2384,1
444,2384,1
613,2384,1
826,2384,-1
1077,2384,1
1194,2384,1
1330,2384,1
1403,2384,1
1625,2384,-1
1688,2384,-1
1787,2384,1
1838,2384,1
2020,2384,1
2226,2384,1
1380,2385,1
1889,2385,1
2402,2385,1
444,2386,1
1330,2386,1
1587,2386,1
1787,2386,1
1793,2386,1
444,2387,1
832,2387,-1
1455,2387,1
1587,2387,1
1793,2387,1
467,2388,1
826,2388,1
1330,2388,1
1625,2388,1
1688,2388,1
1777,2388,1
1787,2388,1
2020,2388,1
120,2389,1
288,2389,1
707,2389,1
1077,2389,1
1455,2389,1
1627,2389,1
120,2390,1
273,2390,1
826,2390,1
1330,2390,1
1403,2390,1
1424,2390,-1
1787,2390,1
2168,2390,1
273,2391,1
1330,2391,1
24,2392,1
258,2392,1
489,2392,1
1194,2392,1
1330,2392,1
1511,2392,1
1587,2392,-1
1787,2392,1
1996,2392,1
2020,2392,-1
2133,2392,-1
273,2393,1
1077,2393,1
1096,2393,1
1194,2393,1
1422,2393,1
1787,2393,1
1996,2393,1
2020,2393,1
467,2394,1
1096,2394,1
1330,2394,1
1688,2395,1
273,2396,1
1711,2396,1
258,2397,1
273,2397,1
1330,2397,1
1787,2397,1
2020,2397,1
273,2398,1
613,2398,1
825,2398,1
1787,2399,1
613,2400,1
1330,2400,1
1625,2400,1
1688,2400,1
2020,2400,1
1625,2401,1
1688,2401,-1
2020,2401,1
1330,2402,1
1711,2402,1
1422,2403,1
1787,2403,1
1923,2403,1
1996,2403,1
1330,2404,1
273,2405,1
474,2405,1
826,2405,1
1330,2405,1
1787,2405,1
2020,2405,1
273,2406,1
288,2406,1
883,2406,1
1029,2406,1
273,2407,1
1422,2408,-1
1424,2408,1
1625,2408,1
1688,2408,1
2303,2408,1
2348,2408,-1
1330,2409,1
1625,2409,1
613,2410,1
808,2410,1
273,2411,1
613,2411,1
1194,2411,1
1403,2411,-1
1422,2411,1
1787,2411,1
1996,2411,1
1194,2412,1
1422,2412,1
2020,2412,1
1194,2413,1
1625,2413,1
1688,2413,1
2020,2413,1
707,2414,1
1330,2414,1
1390,2414,1
1422,2414,1
1455,2414,1
1787,2414,1
1923,2414,1
2020,2414,1
2312,2414,1
2485,2414,1
436,2415,1
1077,2415,1
1177,2415,1
2485,2415,1
489,2416,1
1077,2416,1
1403,2416,1
1787,2416,1
1838,2416,1
1996,2416,1
1330,2417,1
273,2418,1
707,2419,-1
1096,2419,1
1330,2419,1
1720,2419,1
2020,2419,1
707,2420,1
1787,2420,1
2020,2420,1
288,2421,-1
613,2421,1
826,2421,1
1424,2421,1
2020,2421,1
396,2422,1
474,2422,1
1131,2422,1
1777,2422,1
2470,2422,1
2485,2422,1
258,2423,1
436,2423,1
826,2423,1
1026,2423,1
1077,2423,1
1422,2423,-1
1787,2423,1
2020,2423,1
2133,2423,1
2226,2423,1
444,2424,1
1330,2424,1
1587,2424,1
1787,2424,1
1330,2425,1
2020,2425,1
1330,2426,1
1793,2426,1
1330,2427,1
273,2428,1
613,2428,1
1096,2428,1
1330,2428,1
1424,2428,1
1625,2428,1
1688,2428,1
1787,2428,1
2020,2428,1
826,2429,1
1403,2429,1
1787,2429,1
314,2430,1
515,2430,1
826,2430,1
1194,2430,1
1403,2430,1
1711,2430,1
1787,2430,1
288,2431,1
707,2431,1
1455,2431,1
568,2432,1
1793,2432,1
1946,2432,1
105,2433,1
273,2433,1
1787,2433,1
1838,2433,1
2020,2433,1
105,2434,1
273,2434,1
2020,2434,1
273,2435,1
1422,2435,1
1625,2435,1
753,2436,1
1787,2436,1
613,2438,1
826,2438,1
1625,2438,1
288,2439,1
707,2439,1
1077,2439,1
1131,2439,1
1177,2439,1
1455,2439,1
613,2440,1
1422,2440,1
2020,2440,1
105,2441,1
1096,2441,1
1424,2441,1
613,2442,1
1424,2442,1
2020,2442,1
883,2443,1
1330,2443,-1
1422,2443,1
1625,2443,1
568,2444,1
613,2444,1
1194,2444,1
1390,2444,1
105,2445,-1
436,2445,1
489,2445,1
613,2445,1
1096,2445,1
1330,2445,1
1390,2445,1
1777,2445,1
1967,2445,1
2133,2445,1
436,2446,1
1177,2446,1
474,2447,1
1077,2448,1
1787,2448,1
2020,2448,1
474,2449,1
797,2449,1
1177,2449,1
1330,2449,1
1424,2449,1
1688,2449,1
1787,2449,1
1096,2450,1
1330,2451,1
1424,2451,1
1688,2451,1
1787,2451,1
2020,2451,1
613,2452,1
1424,2452,1
1787,2452,1
883,2453,1
1422,2453,1
273,2454,1
1077,2455,1
273,2456,1
1194,2456,1
1787,2456,1
2020,2456,1
273,2457,1
467,2457,1
826,2457,1
1330,2457,1
1330,2458,1
1424,2458,1
568,2459,1
667,2459,1
1116,2459,1
1194,2459,1
1330,2459,1
1390,2459,1
1720,2459,1
1787,2459,1
1923,2459,1
2137,2459,1
2226,2459,1
273,2460,1
568,2460,1
613,2460,1
1194,2460,1
1403,2460,1
1787,2460,1
1946,2460,1
2348,2460,1
273,2461,1
2020,2461,1
613,2462,1
1330,2462,1
1424,2462,1
1688,2462,1
1787,2462,1
2020,2462,1
1625,2463,1
1688,2463,1
2020,2463,1
825,2464,1
2020,2464,1
613,2465,1
2020,2465,1
613,2466,1
826,2467,1
883,2467,-1
1330,2467,1
1422,2467,1
1688,2467,1
1777,2467,1
1330,2468,1
1424,2468,1
2020,2468,1
436,2469,1
1148,2469,1
1403,2469,1
1711,2469,1
1787,2469,1
1029,2470,1
1131,2470,1
1194,2470,-1
1246,2470,-1
1390,2470,1
1636,2470,1
1711,2470,1
1787,2470,1
1996,2470,1
273,2471,1
1077,2471,1
1330,2471,1
1422,2471,1
1424,2471,1
1787,2471,1
2020,2471,1
1688,2472,1
2020,2472,1
1330,2473,1
1787,2473,1
273,2474,1
1422,2474,1
2020,2474,1
105,2475,1
613,2475,1
1116,2475,1
1777,2475,1
2020,2475,1
2168,2475,1
1330,2476,1
1424,2476,1
1625,2476,1
1688,2476,1
2020,2476,1
2226,2476,1
2348,2476,1
613,2477,1
1330,2477,-1
1422,2477,1
1625,2477,1
1330,2478,1
1787,2478,1
105,2479,1
613,2479,1
1787,2479,1
273,2480,1
273,2481,1
1330,2481,1
707,2482,1
1077,2482,1
1330,2483,1
1625,2483,1
1688,2483,1
2020,2483,1
273,2484,1
1330,2484,1
1625,2484,1
1688,2484,-1
1787,2484,1
2485,2484,1
273,2486,1
444,2486,1
826,2486,1
832,2486,1
1194,2486,1
1587,2486,1
273,2487,1
1627,2487,1
2133,2487,1
273,2488,1
1793,2488,1
2470,2488,1
1787,2489,1
613,2490,1
826,2490,1
1096,2490,1
1330,2490,1
1403,2490,1
1422,2490,1
1424,2490,1
1587,2490,-1
1625,2490,1
1688,2490,1
1787,2490,1
2020,2490,1
1096,2491,1
1330,2491,1
48,2492,1
273,2492,1
707,2492,1
1177,2492,1
1625,2492,1
1688,2492,1
1787,2492,1
1793,2492,1
2020,2492,1
2133,2492,1
105,2493,1
1194,2493,1
2020,2493,1
1787,2494,1
24,2495,1
273,2495,1
613,2495,1
1096,2495,1
2312,2495,1
273,2496,1
613,2496,1
1077,2496,1
1422,2496,1
1424,2496,1
1194,2497,1
1625,2497,1
1688,2497,1
273,2498,1
1424,2499,1
120,2500,1
273,2500,1
613,2500,-1
883,2500,1
1077,2500,1
1330,2500,1
1422,2500,1
1625,2500,1
1688,2500,1
1787,2500,1
1330,2501,1
1330,2502,1
613,2503,1
667,2503,1
883,2503,1
1177,2503,1
1330,2503,-1
1390,2503,1
1787,2503,1
2020,2503,-1
273,2504,1
273,2505,1
826,2505,1
1330,2505,1
1403,2505,1
1787,2505,1
2020,2505,1
288,2506,-1
444,2506,-1
474,2506,1
489,2506,1
707,2506,1
1131,2506,1
1194,2506,1
1403,2506,1
1422,2506,1
1424,2506,1
1455,2506,-1
1587,2506,-1
1787,2506,1
2226,2506,1
2485,2506,1
826,2507,1
1787,2507,1
1838,2507,1
120,2508,1
288,2508,-1
444,2508,-1
1077,2508,1
1116,2508,1
1194,2508,1
1256,2508,1
1330,2508,1
1424,2508,1
1587,2508,-1
1688,2508,1
1777,2508,1
1787,2508,1
1793,2508,1
1946,2508,1
2020,2508,1
444,2509,1
826,2509,1
1422,2509,1
1424,2509,-1
1587,2509,1
1625,2509,-1
1688,2509,-1
1787,2509,1
1838,2509,1
2168,2509,1
2226,2509,1
1330,2510,1
2020,2510,1
1424,2511,1
1787,2511,1
1422,2512,1
288,2513,-1
489,2513,1
613,2513,1
1212,2513,1
1330,2513,1
1967,2513,1
2335,2513,1
105,2514,1
797,2514,1
2168,2514,1
1023,2515,1
1424,2516,1
273,2517,1
1330,2517,1
273,2518,1
1787,2518,1
797,2519,1
1383,2519,1
1403,2519,1
1787,2519,1
2168,2519,1
1330,2520,1
1625,2520,1
1688,2520,1
48,2521,1
273,2521,1
613,2521,1
883,2521,1
1422,2521,1
1625,2521,1
1688,2521,1
1787,2521,1
2020,2521,1
2226,2521,1
2309,2521,1
120,2522,1
273,2522,1
826,2522,1
1330,2522,1
1403,2522,1
1787,2522,1
273,2523,1
1330,2523,1
